"img";"title";"attributes";"sub_title"
"https://berserk.ru/image/data/Берсерк/forest6_copy.png";"Ведающий тропы";"<p> Стихия: Леса </p><p>Стоимость: 5</p><p>Здоровье: 7</p><p>Простой удар: 5</p><br>Каждый раз, когда вы разыгрываете другое существо стоимостью 5<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;> или более, берите карту. </img>";"А сейчас сказ о Ватсуре, простом охраннике, чья служба трагически оборвалась..."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards93_optimized.png";"Взор Архааля";"<p> Стихия: Болота </p><p>Стоимость: 4</p><p>Здоровье: 3</p><p>Простой удар: 3</p><br>Когда покидает игру – возмите карту.";""
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_50 копия.png";"Радужный дракон";"<p> Стихия: Горы </p><p>Стоимость: 0</p><p>Здоровье: 2</p><p>Простой удар: 1</p><br><span style=color:#ffffff;><span noto= 13px;= arial,= armenian,= bengali,= cherokee,= devanagari,= ethiopic,= font-size:= geneva,= georgian,= hebrew,= helvetica= kannada,= khmer,= lao,= neue,= osmanya,= sans= sans-serif,= style=font-family: -apple-system, system-ui, Roboto,  tahoma,= tamil,= telugu,= thai,= verdana;=><strong>Кладка</strong>. <strong>Найм</strong>: Посмотрите Х верхних карт вашей колоды, положите их обратно в любом порядке. </span></span>";"Никому не скрыться! "
"https://berserk.ru/image/data/Берсерк/dark18copy.png";"Фанатик";"<p> Стихия: Тьма </p><p>Стоимость: 3</p><p>Здоровье: 4</p><p>Простой удар: 2</p><br>Когда заклинание попадает на любое кладбище, получает +1 к удару. (<em>Один раз за ход</em>)";"Магия лишила его покоя и рассудка."
"https://berserk.ru/image/data/Берсерк/neutral-52-copy.png";"Альмагост";"<p> Стихия: Нейтральная </p><p>Стоимость: 3</p><p>Здоровье: 3</p><p>Простой удар: 2</p><br>Каждый раз, когда существо<strong>раскрывается,</strong>ранить это существо на 1.";""
"https://berserk.ru/image/data/Берсерк/BerserkHer/lesa2-copy.png";"Заслуженный отдых";"<p> Стихия: Леса </p><p>Стоимость: 2</p><br><style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style><span 1:2,2:\u0412\u044b\u043b\u0435\u0447\u0438\u0442\u044c= 2:14654,4:{1:2,2:13421772},5:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},6:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},7:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},8:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},11:4,14:{1:2,2:3355443},15:arial,16:10}= 3,= \u0415\u0441\u043b\u0438= \u0430\u0431\u0438\u043b\u043a\u0443}= \u0433\u0435\u0440\u043e\u0439,= \u0435\u0433\u043e.= \u0435\u0449\u0435= \u043c\u043e\u0436\u0435\u0442= \u043d\u0430= \u043e\u0442\u043a\u0440\u044b\u0442\u044c= \u043f\u0435\u0440\u0441\u043e\u043d\u0430\u0436\u0430= \u0440\u0430\u0437= \u0441\u0432\u043e\u044e= \u0441\u0434\u0435\u043b\u0430\u0442\u044c= \u044d\u0442\u043e= data-sheets-userformat={ data-sheets-value={ style=font-size:100%;font-family:Arial;color:#333333;><strong>Излечите </strong>персонажа на 3, откройте его; если это герой, то он может применить особенности в этот ход ещё раз</span>";"После подвигов так и тянет прилечь..."
"https://berserk.ru/image/data/Берсерк/lesa-543-copy.png";"Хирви";"<p> Стихия: Леса </p><p>Здоровье: 28</p><br><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;>: Получите 1<img alt= src=http://hobbygames.ru/image/data/Берсерк/pray_02.png style=width: 13px; height: 13px;> (<em>жетон молитвы</em>).<br/> 7<img alt= src=http://hobbygames.ru/image/data/Берсерк/pray_02.png style=width: 13px; height: 13px;/><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;/>: <strong>Поиск -</strong> существо. </img></img>";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards159-copy.png";"Дикий бомбометатель";"<p> Стихия: Нейтральная </p><p>Стоимость: 1</p><p>Здоровье: 2</p><p>Простой удар: 1</p><br><strong>Рывок. </strong><br/><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;><strong>: Выстрел</strong> на 1 в персонажа противника по его выбору. </img>";"Побомбим!"
"https://berserk.ru/image/data/Берсерк/multi520-copy.png";"Разбомбить";"<p> Стихия: Горы Тьма </p><p>Стоимость: 5</p><br>Выберите 2 раза одно из:<br/>- Уничтожить карту поддержки.<br/>- Игрок теряет 1<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>. </img>";"Бум!"
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT176-copy.png";"Рыцарь храма";"<p> Стихия: Нейтральная </p><p>Стоимость: 4</p><p>Здоровье: 4</p><p>Простой удар: 2</p><br><strong>Найм:</strong>Если ваш герой – маг, излечить персонажа на 2; если ваш герой – воин, ранить персонажа на 2.";""
"https://berserk.ru/image/data/Берсерк/BH10_CARDS171.png";"Опасный переход";"<p> Стихия: Степи Горы </p><p>Стоимость: 4</p><br>3<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>: Ранить на 2 каждое существо без ран. </img>";"Верная смерть для одних, для других просто тест на храбрость."
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_166 копия.png";"Творец иллюзий";"<p> Стихия: Нейтральная </p><p>Стоимость: 4</p><p>Здоровье: 5</p><p>Простой удар: 1</p><br><div><strong>Найм</strong>: <strong>Создайте копию </strong>вашего дракона. </div><div> Когда <strong>Творец Иллюзий </strong>покидает игру, уничтожьте созданную им <strong>копию</strong>.</div><div> </div>";"	-У тебя есть дракон? 	-Нет, у меня есть нечто получше."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards197-copy.png";"Эстри";"<p> Стихия: Нейтральная </p><p>Стоимость: 5</p><p>Здоровье: 5</p><p>Простой удар: 5</p><br><strong>Найм:</strong>Если у вашего героя меньше 10 жизней, у него становится 10 жизней.<br/>Каждый раз, когда ваш герой получает раны, если ваш герой -<strong> голем</strong>, у него становится 10 жизней.";""
"https://berserk.ru/image/cards/card-95637.jpg";"Хильдис Коот";"<p> Стихия: Нейтральная </p><p>Стоимость: 3</p><p>Здоровье: 4</p><p>Простой удар: 2</p><br>Все игроки не могут брать более одной карты за ход.";"Умеренность пристала даже работе инквизитора."
"https://berserk.ru/image/data/Берсерк/BerserkHer/neutral13-copy.png";"Дознание";"<p> Стихия: Нейтральная </p><p>Стоимость: 3</p><br><style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style><span 1:2,2:\u041f\u0440\u043e\u0442\u0438\u0432\u043d\u0438\u043a= 2= 2:13119,3:{1:0},4:{1:2,2:16711935},5:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},6:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},7:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},8:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},11:4,12:0,15:arial,16:11}= \u041d\u0430\u0437\u043e\u0432\u0438\u0442\u0435= \u0434\u043e\u0440\u043e\u0436\u0435.\n\u0412\u043e\u0437\u044c\u043c\u0438\u0442\u0435= \u0437\u0430\u043a\u043b\u0438\u043d\u0430\u043d\u0438\u0435,= \u0437\u0430\u043a\u043b\u0438\u043d\u0430\u043d\u0438\u0435\n\u043f\u0440\u043e\u0442\u0438\u0432\u043d\u0438\u043a\u0430= \u043a\u0430\u0440\u0442\u0443.}= \u043d\u0430= \u043d\u0430\u0437\u0432\u0430\u043d\u0438\u0435\u043c\n\u0441\u0442\u043e\u0438\u0442= \u043f\u043e\u043a\u0430\u0437\u044b\u0432\u0430\u0435\u0442= \u0440\u0443\u043a\u0443.= \u0441= \u0441\u043b\u0435\u0434\u0443\u044e\u0449\u0435\u0435= \u0442\u0430\u043a\u0438\u043c= data-sheets-userformat={ data-sheets-value={ style=font-size:110%;font-family:Arial;>Противник показывает руку. Назовите заклинание, следующее заклинание противника с таким названием стоит на 2<img alt= src=http://hobbygames.ru/image/data/Берсерк/coin1.png style=color: rgb(51, 51, 51); height: 15px; width: 15px;> дороже.<br/> Возьмите карту.</img></span>";"А вас, еретик, я попрошу остаться."
"https://berserk.ru/image/cards/card-95199.jpg";"Призрачное явление";"<p> Стихия: Тьма </p><p>Стоимость: 1</p><br>Уничтожьте выбранное существо стоимостью Х или менее, где Х - количество открытых<img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/91510_symbols title=Монета width=15> у игрока, контролирующего это существо. </img>";"Приведение увидел?"
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards51_optimized.png";"Ритуальная Казнь";"<p> Стихия: Горы </p><p>Стоимость: 3</p><br>Уничтожьте существо с ранами. Возьмите карту";"Это – милосердие."
"https://berserk.ru/image/data/Берсерк/gorii-537-copy.png";"Редья";"<p> Стихия: Горы </p><p>Стоимость: 3</p><p>Здоровье: 4</p><p>Простой удар: 4</p><br>1<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf.png style=width: 13px; height: 13px;> Cущество получает <strong>Бешенство.</strong><br/> Уничтожьте<strong> Редью</strong>: Уничтожьте всех существ, которые атаковали в прошлый ход противника. </img>";""
"https://berserk.ru/image/data/Берсерк/BH10_CARDS48.png";"Рогвальд";"<p> Стихия: Горы </p><p>Стоимость: 2</p><p>Здоровье: 2</p><p>Простой удар: 2</p><br><strong>Найм: </strong>Поместите Попутный ветер в вашу колоду";"Сейчас вы у меня потанцуете."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards150-copy.png";"Бродяга пустоши";"<p> Стихия: Нейтральная </p><p>Стоимость: 3</p><p>Здоровье: 3</p><p>Простой удар: 4</p><br>Нейтральные существа имеют +1 к удару.<br/>Существа без особенностей имеют +1 к удару.";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT172-copy.png";"Пророк тумана";"<p> Стихия: Нейтральная </p><p>Стоимость: 3</p><p>Здоровье: 1</p><p>Простой удар: 3</p><br><strong>Найм:</strong>возьмите карту, если ваш герой –<strong>маг.</strong><strong>Найм:</strong>получает Направленный удар, если ваш герой – разбойник.";""
"https://berserk.ru/image/cards/card-87587.jpg";"Гипноз";"<p> Стихия: Болота </p><p>Стоимость: 7</p><br>Возьмите под контроль существо противника по его выбору.";"Отряды троллей зеленокожие и косматые, долговязые и разжиревшие - все они последовали за молодым унгаром."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT203-copy.png";"Кристэлл";"<p> Стихия: Тьма </p><p>Здоровье: 24</p><br>В начале вашего хода вы можете замешать в колоду Х карт из вашей руки, при этом взять Х карт и ранить<strong>Кристэлл </strong>на Х.";""
"https://berserk.ru/image/data/Берсерк/swamp-546-copy.png";"Хунган";"<p> Стихия: Болота </p><p>Стоимость: 4</p><p>Здоровье: 6</p><p>Простой удар: 3</p><br><strong>Защита от заклинаний </strong>(<em>Не может быть выбран целью заклинаний</em>).";""
"https://berserk.ru/image/cards/card-95575.jpg";"Сольпуга";"<p> Стихия: Нейтральная </p><p>Стоимость: 3</p><p>Здоровье: 3</p><p>Простой удар: 4</p><br>";"Ранив Сольпугу, лишь сильней разозлишь её"
"https://berserk.ru/image/data/Берсерк/swamp16-copy.png";"Плеть Архааля";"<p> Стихия: Болота </p><p>Стоимость: 4</p><p>Здоровье: 4</p><p>Простой удар: 4</p><br><strong>Найм:</strong>Противник может заплатить<img alt= src=http://hobbygames.ru/image/data/Берсерк/pray_02.png style=width: 13px; height: 13px;>,иначе, вы можете положить существо в руку владельца. </img>";""
"https://berserk.ru/image/data/Берсерк/_52.png";"Федме";"<p> Стихия: Горы </p><p>Стоимость: 3</p><p>Здоровье: 2</p><p>Простой удар: 1</p><br>Найм: Поместите Попутный ветер в вашу руку (а не в колоду).";"Я думаю, что смогу, обмануть судьбу. "
"https://berserk.ru/image/data/Берсерк/BH10_CARDS85.png";"Воин Подземья";"<p> Стихия: Болота </p><p>Стоимость: 3</p><p>Здоровье: 3</p><p>Простой удар: 2</p><br>Если противник выбирает целью заклинания вашу карту, вы можете замешать<strong>Воина Подземья </strong>в вашу колоду, при этом отмените это заклинание.";""
"https://berserk.ru/image/cards/card-95146.jpg";"Голодный зомби";"<p> Стихия: Тьма </p><p>Стоимость: 4</p><p>Здоровье: 3</p><p>Простой удар: 3</p><br>Если выбран целью заклинания, выбранный игрок теряет 1 закрытую<img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/91510_symbols title=Монета width=15/>";"Плоть уже отслужила своё... или нет?"
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_63 копия.png";"Дракон-страж";"<p> Стихия: Леса </p><p>Стоимость: 6</p><p>Здоровье: 6</p><p>Простой удар: 6</p><br><div><strong>Кладка</strong>. </div><div> Ваши существа имеют </div><div><strong>Рывок</strong> и <strong>Подавление</strong>.</div><div> </div>";"	И спустились с небес их владыки..."
"https://berserk.ru/image/cards/card-95195.jpg";"Полуночный амулет";"<p> Стихия: Тьма </p><p>Стоимость: 2</p><br><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;>: ранить вашего героя на 3: Возродите выбранное существо стоимостью 3<img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/91510_symbols title=Монета width=15> или менее. </img></img>";""
"https://berserk.ru/image/data/Берсерк/BH10_CARDS16.png";"Орк-Наездник";"<p> Стихия: Степи </p><p>Стоимость: 0</p><p>Здоровье: 1</p><p>Простой удар: 1</p><br>Входит в игру с Х<strong>эффектами усиления.</strong><br/>В начале каждого хода переместите эффект усиления с<strong>Орка-Наездника</strong>на другое существо.";""
"https://berserk.ru/image/data/Берсерк/BH10_CARDS117.png";"Вадома";"<p> Стихия: Тьма </p><p>Стоимость: 3</p><p>Здоровье: 4</p><p>Простой удар: 1</p><br>3<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>: Выберите стоимость, каждый игрок выполняет <strong>Поиск </strong>карты выбранной стоимости. </img>";""
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_178 копия.png";"Раннан";"<p> Стихия: Горы </p><p>Стоимость: 40</p><br><div><strong>Обращенный</strong>.</div><div> В начале хода возьмите карту. </div><div> 2 <img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;>: Ранить персонажа на 3.</img></img></div>";""
"https://berserk.ru/image/data/Берсерк/neutral-516-copy.png";"Броненосец";"<p> Стихия: Нейтральная </p><p>Стоимость: 4</p><p>Здоровье: 3</p><p>Простой удар: 5</p><br><strong>Направленный удар</strong>, если у противника есть<strong>событие</strong>или<strong>местность</strong>.<br/>(<em>От атаки существа с Направленным ударом нельзя назначить защитника.</em>)";""
"https://berserk.ru/image/cards/card-95181.jpg";"Мегера";"<p> Стихия: Тьма </p><p>Стоимость: 3</p><p>Здоровье: 2</p><p>Простой удар: 3</p><br><strong>Направленный удар. Рывок.</strong>";"Зависть и злость могут обезобразить и исказить даже самую светлую душу."
"https://berserk.ru/image/cards/card-87693.jpg";"Дейла";"<p> Стихия: Болота </p><p>Здоровье: 27</p><br>1<img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/87793_symbols title=Кристалл width=15><img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/50332_symbols title=Поворот width=15>: Посмотрите верхнюю карту любой колоды, вы можете положить её под них этой колоды. </img></img>";"Весь мир в зеркале бездонного омута."
"https://berserk.ru/image/cards/card-95741.jpg";"Скиталец песков";"<p> Стихия: Степи </p><p>Стоимость: 6</p><p>Здоровье: 6</p><p>Простой удар: 6</p><br><strong>Защита от заклинаний. <br/> Защита от отравления.<br/> Опыт в атаке.<br/> Скрытность</strong>.";""
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_42.jpg";"Закидать камнями";"<p> Стихия: Горы </p><p>Стоимость: 2</p><br><div> Ранить персонажа на Х, где Х – количество существ в игре.</div><div> </div>";"Пусть первым бросит камень тот... Неважно, бросают все!"
"https://berserk.ru/image/cards/card-87593.jpg";"Дарвалта";"<p> Стихия: Болота </p><p>Стоимость: 4</p><p>Здоровье: 3</p><p>Простой удар: 2</p><br>Найм: Отравить выбранное существо противника на 2.";"Многие из отчаявшихся обрели в тот день новую надежду. Остальных ждала смерть."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards164-copy.png";"Курьер Братства";"<p> Стихия: Нейтральная </p><p>Стоимость: 6</p><p>Здоровье: 4</p><p>Простой удар: 4</p><br>4<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;>: <strong>Создайте</strong> два <strong>модуля</strong> по вашему выбору. </img></img>";"Новые побрякушки уже на подходе!"
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT96-copy.png";"Любопытный гоблин";"<p> Стихия: Болота </p><p>Стоимость: 4</p><p>Здоровье: 4</p><p>Простой удар: 1</p><br><strong>Модуль.</strong><br/>В конце хода – возьмите карту, если у вас нет существ не-<strong>механизмов</strong>.";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards41_optimized.png";"Кистень";"<p> Стихия: Горы </p><p>Стоимость: 4</p><br>Ваш герой имеет:<br/>« 2<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;>: нанесите Х повреждений существу, где Х – количество ран на ваших существах.» </img></img>";""
"https://berserk.ru/image/data/Берсерк/BerserkHer/neutral40-copy.png";"Тело и разум";"<p> Стихия: Нейтральная </p><p>Стоимость: 3</p><br><style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style><span 1:2,2:\u0412\u043e\u0437\u044c\u043c\u0438\u0442\u0435= 2:13119,3:{1:0},4:{1:2,2:13421772},5:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},6:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},7:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},8:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},11:4,12:0,15:arial,16:11}= \n4= \u0432\u0430\u0448\u0435\u043c= \u0433\u0435\u0440\u043e\u0435.\n}= \u0437\u0430= \u043a\u0430\u0436\u0434\u044b\u0435= \u043a\u0430\u0440\u0442\u0443= \u043d\u0430= \u0440\u0430\u043d\u044b= data-sheets-userformat={ data-sheets-value={ style=font-size:110%;font-family:Arial;>Возьмите карту за каждые<br/> 4 раны на вашем герое.</span><br/>";"Плоть слаба, но дух силен."
"https://berserk.ru/image/data/Берсерк/BH10_CARDS7.png";"Заткнуть силой";"<p> Стихия: Степи </p><p>Стоимость: 3</p><br>Раньте персонажа на 3. Противник может разыграть не более 1 заклинания в свой следующий ход.";""
"https://berserk.ru/image/cards/card-95759.jpg";"Аспид";"<p> Стихия: Болота </p><p>Стоимость: 7</p><p>Здоровье: 9</p><p>Простой удар: 5</p><br><strong>Регенерация 2.<br/> Стоит на 1</strong><img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/91510_symbols title=Монета width=15> дешевле за каждое отравленное существо в игре. </img>";"Копейщики, вперед! Держать дистанцию - его кровь ядовита!"
"https://berserk.ru/image/data/Берсерк/BerserkHer/multi12-copy.png";"Одержимый тролль";"<p> Стихия: Болота Тьма </p><p>Стоимость: 4</p><p>Здоровье: 6</p><p>Простой удар: 3</p><br><style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style><span 1:2,2:\u0412= 1.\n}= 2:13119,3:{1:0},4:{1:2,2:13421772},5:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},6:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},7:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},8:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},11:4,12:0,15:arial,16:11}= \u0432\u0430\u0448\u0435\u0433\u043e= \u043a\u0430\u0436\u0434\u043e\u0433\u043e\n\u0434\u0440\u0443\u0433\u043e\u0433\u043e= \u043a\u043e\u043d\u0446\u0435= \u043d\u0430= \u043f\u0435\u0440\u0441\u043e\u043d\u0430\u0436\u0430= \u0440\u0430\u043d\u0438\u0442\u044c= \u0445\u043e\u0434\u0430= data-sheets-userformat={ data-sheets-value={ style=font-size:110%;font-family:Arial;>В конце вашего хода ранить каждого<br/> другого персонажа на 1.</span><br/>";"А внутри все не смолкал елеслышный шепот, зовущий убивать."
"https://berserk.ru/image/data/Берсерк/_11340.png";"Пьянчуга";"<p> Стихия: Нейтральная </p><p>Стоимость: 1</p><p>Здоровье: 1</p><p>Простой удар: 2</p><br><strong>Найм:</strong>Вы можете потерять<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>, при этом, возьмите карту. </img>";"Я хочу в таверну! "
"https://berserk.ru/image/data/Берсерк/_11349.png";"Гадание по звёздам";"<p> Стихия: Горы Болота </p><p>Стоимость: 4</p><br><strong>Излечите </strong>вашего героя на 1 за каждый<strong>помещенный </strong>вам<strong>Попутный ветер</strong>.";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards67-copy.png";"Защитница Чащевины";"<p> Стихия: Леса </p><p>Стоимость: 1</p><p>Здоровье: 4</p><p>Простой удар: 0</p><br>5<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>: <strong>Усовершенствуйте Защитницу Чащевины</strong>, при этом ее удар становится равен 6. </img>";"Пока я жива, никто не нарушит вечный покой этих лесов"
"https://berserk.ru/image/cards/card-95312.jpg";"Призрачный странник";"<p> Стихия: Горы </p><p>Стоимость: 2</p><p>Здоровье: 3</p><p>Простой удар: 2</p><br>Ваши заклинания наносят на 1 урон больше.";"Духи стихий могут стать отличными помощниками для чародея."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT59-copy2.png";"Броневые пластины";"<p> Стихия: Леса </p><p>Стоимость: 3</p><p>Здоровье: 5</p><p>Простой удар: 1</p><br><strong>Модуль.<br/> Опыт в защите</strong>(<em>эта карта не закрывается, когда выступает защитником</em>).";""
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_185 копия.png";"Вергельд";"<p> Стихия: Болота </p><p>Стоимость: 25</p><br><div> Ваши карты с <strong>Мором</strong> имеют +2 к <strong>Мору</strong>. </div><div> Замешайте 3 карты с кладбища противника в его колоду: Верните карту с вашего кладбища в руку.</div>";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT39-copy.png";"Мразень";"<p> Стихия: Горы </p><p>Стоимость: 7</p><p>Здоровье: 8</p><p>Простой удар: 8</p><br><strong>Найм: Оглушите </strong>до двух существ.";"Огромная сосулька вылетела из бушующей метели и свалила всадника вместе с барсом."
"https://berserk.ru/image/cards/card-87450.jpg";"Шпион койаров";"<p> Стихия: Нейтральная </p><p>Стоимость: 5</p><p>Здоровье: 3</p><p>Простой удар: 6</p><br>Найм:Выбранное существо теряетвсе защиты.";"А тут у нас что?"
"https://berserk.ru/image/cards/card-95852.jpg";"Элементаль воды";"<p> Стихия: Болота </p><p>Стоимость: 2</p><p>Здоровье: 3</p><p>Простой удар: 2</p><br><strong>Созданный.<br/> Гибель:</strong>Каждый игрокберет карту.";"... небеса расколоть на двое."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT151-copy.png";"Загрязнение";"<p> Стихия: Нейтральная </p><p>Стоимость: 3</p><br><strong>Создайте модуль</strong>по вашему выбору.<br/>Вы можете уничтожить<strong>событие</strong>или<strong>местность.</strong>";"Цена прогресса бывает велика."
"https://berserk.ru/image/data/Берсерк/_11339.png";"Подменыш";"<p> Стихия: Нейтральная </p><p>Стоимость: 2</p><p>Здоровье: 2</p><p>Простой удар: 1</p><br><strong>Найм:</strong>До начала вашего следующего хода<strong>Подменыш </strong>получает все особенности героя противника, а герой противника теряет особенности.";""
"https://berserk.ru/image/cards/card-86948.jpg";"Вампир";"<p> Стихия: Тьма </p><p>Стоимость: 2</p><p>Здоровье: 5</p><p>Простой удар: 1</p><br>Направленный удар.<br/>При ударе атакованное существо погибает в начале вашего следующего хода.";"Вампиры, остался ли тот, кто не верит в их существование..."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT191-copy.png";"Ритуал возвращения";"<p> Стихия: Горы Тьма </p><p>Стоимость: 4</p><br>Возродите существо.<strong>Оглушите</strong>это существо.";"Мало кого заботит комфорт тех, кто возвращается.Мало кого заботит комфорт тех, кто возвращается."
"https://berserk.ru/image/cards/card-95562.jpg";"Работа с телом";"<p> Стихия: Нейтральная </p><p>Стоимость: 10</p><br>Выберите 10 раз одно из:<br/>-<strong>Излечить</strong>выбранного персонажа на 1.<br/>- Ранить выбранное существо на 1.";"Десять раз отмерь, десять раз отреж."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT16-copy.png";"Не покладая рук";"<p> Стихия: Степи </p><p>Стоимость: 3</p><br>X<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>,Сбросьте Х карт: Выберите Х раз одно из:<br/> - <strong>Создайте Модуль атаки. </strong><br/> - <strong>Создайте Модуль подвижности.</strong></img>";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards4-copy.png";"Антиграв";"<p> Стихия: Степи </p><p>Стоимость: 3</p><p>Здоровье: 1</p><p>Простой удар: 1</p><br><strong>Модуль.</strong><br/>Вместо гибели этого существа – положите все его части в руку, кроме<strong>Антиграва, Антиграва</strong>положите на кладбище.";""
